sr_no,district,longitude,latitude,landuse_landcover,geomorphology,length_m,area_sqm,toposheet,object_id
6604,Kullu,77.2036,32.3179,Barren,Highly dissected hill,811.586657,43074.22119,52H03,7413
6605,Kullu,77.204,32.3238,Sparse vegetation,Highly dissected hill,111.71925,769.028857,52H03,7414
6606,Kullu,77.1962,32.3495,Barren,Denudational hill slope,159.621759,1595.304939,52H03,7415
6607,Kullu,77.1743,32.349,Barren,Denudational hill slope,1345.897447,97035.28524,52H03,7416
6608,Kullu,77.1828,32.315,Extensive cut slope,Escarpment,132.658077,1227.444989,52H03,7417
6609,Kullu,77.1808,32.2913,Extensive cut slope,Colluvial foot slope,341.884611,7541.6356,52H03,7418
6610,Kullu,77.1291,32.3511,Moderate vegetation,Moderately dissected hill,195.807835,2454.074402,52H03,7419
6611,Kullu,77.1311,32.3484,Moderate vegetation,Moderately dissected hill,155.43432,1381.837293,52H03,7420
6612,Kullu,77.0697,32.2949,Barren,Denudational hill slope,646.164131,28293.87901,52H03,7421
6613,Kullu,77.0573,32.29,Barren,Denudational hill slope,505.598,17340.87028,52H03,7422
6614,Kullu,77.1635,32.3546,Barren,Denudational hill slope,576.400946,19298.61892,52H03,7423
6615,Kullu,77.1658,32.356,Barren,Denudational hill slope,318.117514,4382.778171,52H03,7424
6616,Kullu,77.046,32.2701,Barren,Denudational hill slope,458.933005,8251.571099,52H03,7425
6617,Kullu,77.2268,32.2439,Thick vegetation,Moderately dissected hill,231.058586,3254.278441,52H04,7426
6618,Kullu,77.2184,32.231,Extensive cut slope,Moderately dissected hill,728.157365,26344.3695,52H04,7427
6619,Kullu,77.2188,32.2277,Sparse vegetation,Moderately dissected hill,873.819092,43751.6554,52H04,7428
6620,Kullu,77.1289,32.361,Barren,Highly dissected hill,1309.091589,71550.60521,52H03,7429
6621,Kullu,77.1329,32.3621,Moderate vegetation,Highly dissected hill,153.991828,1569.640828,52H03,7430
6622,Kullu,77.1417,32.36,Sparse vegetation,Highly dissected hill,530.011985,16019.70237,52H03,7431
6623,Kullu,77.1432,32.3566,Sparse vegetation,Highly dissected hill,170.450563,1820.609129,52H03,7432
6624,Kullu,77.134,32.3549,Moderate vegetation,Highly dissected hill,205.518924,2689.80306,52H03,7433
6625,Kullu,77.1304,32.3547,Moderate vegetation,Highly dissected hill,182.408384,2000.527154,52H03,7434
6626,Kullu,77.075,32.3689,Barren,Denudational hill slope,400.573402,9680.732202,52H03,7435
6627,Kullu,77.0806,32.3701,Barren,Denudational hill slope,2155.276793,147424.1968,52H03,7436
6628,Kullu,77.0899,32.3611,Barren,Denudational hill slope,649.73648,26915.58134,52H03,7437
6629,Kullu,77.0885,32.3556,Sparse vegetation,Highly dissected hill,363.977845,8530.500137,52H03,7438
6630,Kullu,77.1058,32.3597,Barren,Denudational hill slope,1084.254111,75988.36435,52H03,7439
6631,Kullu,77.1033,32.3573,Sparse vegetation,Denudational hill slope,1122.062435,77591.69458,52H03,7440
6632,Kullu,77.1049,32.3648,Barren,Denudational hill slope,1499.337661,158704.0138,52H03,7441
6633,Kullu,77.1167,32.3624,Barren,Highly dissected hill,299.641079,5455.492401,52H03,7442
6634,Kullu,77.1212,32.3599,Barren,Highly dissected hill,309.491411,5637.050974,52H03,7443
6635,Kullu,77.1314,32.3517,Moderate vegetation,Highly dissected hill,206.66416,2685.462837,52H03,7444
6636,Kullu,77.1397,32.3408,Sparse vegetation,Moderately dissected hill,144.399845,1131.585685,52H03,7445
6637,Kullu,77.1491,32.3346,Sparse vegetation,Colluvial foot slope,164.421967,1583.672917,52H03,7446
6638,Kullu,77.1535,32.3311,Sparse vegetation,Transportational mid slope,1649.028409,154751.7145,52H03,7447
6639,Kullu,77.0574,32.2713,Barren,Denudational hill slope,523.51883,12845.64951,52H03,7448
6640,Kullu,77.1494,32.3224,Sparse vegetation,Moderately dissected hill,255.349797,3823.491935,52H03,7449
6641,Kullu,77.151,32.3207,Sparse vegetation,Moderately dissected hill,296.350908,5089.741239,52H03,7450
6642,Kullu,77.1383,32.3463,Moderate vegetation,Colluvial foot slope,356.7802,7281.472939,52H03,7451
6643,Kullu,77.1412,32.3451,Moderate vegetation,Moderately dissected hill,758.266483,39502.22585,52H03,7452
6644,Kullu,77.1475,32.3618,Sparse vegetation,Highly dissected hill,277.310517,4507.946902,52H03,7453
6645,Kullu,77.1506,32.3658,Barren,Denudational hill slope,232.756338,3135.589505,52H03,7454
6646,Kullu,77.1581,32.3651,Sparse vegetation,Highly dissected hill,661.327831,10124.51288,52H03,7455
6647,Kullu,77.1349,32.3685,Sparse vegetation,Highly dissected hill,1080.102408,60477.98917,52H03,7456
6648,Kullu,77.1237,32.3673,Barren,Highly dissected hill,297.121745,5152.768931,52H03,7457
6649,Kullu,77.1647,32.2903,Cultivated land,Moderately dissected hill,175.790318,2050.863828,52H03,7458
6650,Kullu,77.0863,32.2425,Barren,Escarpment,99.424103,609.562447,52H04,7459
6651,Kullu,77.0855,32.2447,Barren,Escarpment,66.110738,251.866213,52H04,7460
6652,Kullu,77.0572,32.2558,Barren,Denudational hill slope,767.802381,35955.70462,52H03,7461
6653,Kullu,77.0557,32.2601,Barren,Denudational hill slope,592.895393,24420.5417,52H03,7462
6654,Kullu,77.0828,32.2434,Barren,Highly dissected hill,175.743704,1456.256275,52H04,7463
6655,Kullu,77.1544,32.1681,Barren,Escarpment,55.789226,176.568504,52H04,7464
6656,Kullu,77.1556,32.168,Sparse vegetation,Escarpment,47.195208,113.652323,52H04,7465
6657,Kullu,77.1574,32.151,Sparse vegetation,Moderately dissected hill,47.300237,124.393125,52H04,7466
6658,Kullu,76.9462,32.0668,Barren,Denudational hill slope,158.960669,1569.789295,52D16,7470
6659,Kullu,76.9587,32.097,Sparse vegetation,Highly dissected hill,97.373108,498.897586,52D16,7471
6660,Kullu,77.1274,32.1758,Moderate vegetation,Moderately dissected hill,313.277085,4246.949596,52H04,7476
6661,Kullu,77.1186,32.1403,Sparse vegetation,Moderately dissected hill,79.446571,437.836179,52H04,7477
6662,Kullu,77.1365,32.1491,Sparse vegetation,Moderately dissected hill,230.957025,3019.633426,52H04,7478
6663,Kullu,77.0887,32.0993,Sparse vegetation,Moderately dissected hill,507.2929,13596.03437,52H04,7479
6664,Kullu,76.9462,32.0668,Barren,Denudational hill slope,158.960669,1569.789295,52D16,7493
6665,Kullu,77.0779,32.117,Sparse vegetation,Escarpment,756.619816,27889.85644,52H04,7523
6666,Kullu,76.9481,32.1022,Barren,Denudational hill slope,142.211576,1038.434364,52D16,7540
6667,Kullu,76.9516,32.1112,Barren,Denudational hill slope,120.097273,597.657061,52D16,7541
6668,Kullu,77.0196,32.1552,Barren,Escarpment,76.066959,333.198842,52H04,7548
6669,Kullu,77.081,32.1399,Sparse vegetation,Escarpment,298.998172,6609.105846,52H04,7549
6670,Kullu,77.0796,32.1198,Sparse vegetation,Escarpment,242.839458,3225.5482,52H04,7550
6671,Kullu,76.9821,32.1064,Barren,Denudational hill slope,162.266842,1837.971409,52D16,7553
6672,Kullu,77.1965,32.1038,Sparse vegetation,Moderately dissected hill,673.934548,27951.85386,52H04,7595
6673,Kullu,77.1912,32.1187,Cultivated land,Moderately dissected hill,273.851067,4325.97911,52H04,7596
6674,Kullu,77.1892,32.1172,Cultivated land,Moderately dissected hill,284.158212,4887.226574,52H04,7597
6675,Kullu,77.1944,32.1165,Sparse vegetation,Moderately dissected hill,254.358064,4334.921696,52H04,7598
6676,Kullu,77.0973,32.071,Barren,Moderately dissected hill,140.72434,1147.617752,52H04,7599
6677,Kullu,77.0983,32.0277,Sparse vegetation,Moderately dissected hill,334.422639,6165.44249,52H04,7601
6678,Kullu,77.1081,32.0249,Sparse vegetation,Highly dissected hill,379.932889,9283.45909,52H04,7602
6679,Kullu,77.2023,32.0104,Barren,Escarpment,374.089361,9414.231573,52H04,7603
6680,Kullu,77.1493,32.0053,Sparse vegetation,Moderately dissected hill,129.884163,941.471695,52H04,7604
6681,Kullu,77.1374,32.0135,Moderate vegetation,Moderately dissected hill,221.950834,3101.262777,52H04,7605
6682,Kullu,77.1384,32.0112,Sparse vegetation,Moderately dissected hill,275.818092,4506.294167,52H04,7606
6683,Kullu,77.2194,32.0228,Moderate vegetation,Escarpment,785.960084,13285.20892,52H04,7607
6684,Kullu,77.2148,32.0208,Sparse vegetation,Escarpment,268.356561,5119.602969,52H04,7608
6685,Kullu,77.1473,32.0386,Sparse vegetation,Highly dissected hill,711.961076,31397.67083,52H04,7609
6686,Kullu,77.1417,32.037,Sparse vegetation,Highly dissected hill,135.112144,1184.007517,52H04,7610
6687,Kullu,77.147,32.0362,Thick vegetation,Highly dissected hill,279.294395,4620.849453,52H04,7611
6688,Kullu,77.1495,32.0333,Sparse vegetation,Moderately dissected hill,345.728982,6851.750959,52H04,7612
6689,Kullu,77.1404,32.0342,Sparse vegetation,Highly dissected hill,35.061645,66.435898,52H04,7613
6690,Kullu,77.1403,32.0342,Sparse vegetation,Highly dissected hill,30.160893,54.103488,52H04,7614
6691,Kullu,77.1367,32.0335,Moderate vegetation,Moderately dissected hill,108.889023,688.485238,52H04,7615
6692,Kullu,77.1368,32.0329,Moderate vegetation,Moderately dissected hill,137.966438,1263.836705,52H04,7616
6693,Kullu,77.1373,32.0293,Moderate vegetation,Moderately dissected hill,354.209375,8027.668126,52H04,7617
6694,Kullu,77.1363,32.041,Moderate vegetation,Highly dissected hill,195.591621,2511.010469,52H04,7618
6695,Kullu,77.1455,32.0464,Moderate vegetation,Highly dissected hill,568.005578,17854.64852,52H04,7619
6696,Kullu,77.146,32.0413,Sparse vegetation,Highly dissected hill,629.658293,25324.33275,52H04,7620
6697,Kullu,77.2156,32.0318,Sparse vegetation,Escarpment,1408.061911,34379.60644,52H04,7621
6698,Kullu,77.2495,32.0372,Moderate vegetation,Highly dissected hill,289.238993,6025.644104,52H04,7622
6699,Kullu,77.1379,32.0556,Moderate vegetation,Moderately dissected hill,248.992269,4038.797137,52H04,7623
6700,Kullu,77.1372,32.0544,Moderate vegetation,Moderately dissected hill,199.56879,2595.513988,52H04,7624
6701,Kullu,77.1369,32.0538,Moderate vegetation,Moderately dissected hill,172.844545,1683.941541,52H04,7625
6702,Kullu,77.1557,32.0797,Sparse vegetation,Moderately dissected hill,502.07478,16670.17522,52H04,7626
6703,Kullu,77.153,32.0793,Sparse vegetation,Moderately dissected hill,628.312637,23277.79589,52H04,7627
6704,Kullu,77.4408,31.3461,Extensive cut slope,Lowly dissected hill,53.706242,157.32681,5.30E+08,7983
6705,Kullu,77.4402,31.3459,Extensive cut slope,Lowly dissected hill,47.301486,130.14799,5.30E+08,7984
6706,Kullu,77.4404,31.3459,Extensive cut slope,Lowly dissected hill,44.167658,119.438784,5.30E+08,7985
6707,Kullu,77.5442,31.4012,Barren,Highly dissected hill,92.508477,458.645148,5.30E+12,7986
6708,Kullu,77.4142,31.4078,Cultivated land,Moderately dissected hill,53.906802,191.039502,5.30E+08,7988
6709,Kullu,77.4129,31.4083,Cultivated land,Moderately dissected hill,98.468659,548.235293,5.30E+08,7989
6710,Kullu,77.4136,31.4083,Cultivated land,Moderately dissected hill,172.733178,1415.640959,5.30E+08,7990
6711,Kullu,77.4367,31.4806,Sparse vegetation,Highly dissected hill,53.183099,193.916627,5.30E+08,7992
6712,Kullu,77.4262,31.3994,Sparse vegetation,Highly dissected hill,30.000352,56.098192,5.30E+08,7994
6713,Kullu,77.4957,31.3865,Moderate vegetation,Lowly dissected hill,78.692347,308.994889,5.30E+08,7998
6714,Kullu,77.4909,31.3973,Sparse vegetation,Lowly dissected hill,98.177183,482.216214,5.30E+08,7999
6715,Kullu,77.486,31.4,Extensive cut slope,Lowly dissected hill,68.965337,226.589818,5.30E+08,8000
6716,Kullu,77.6261,31.4115,Sparse vegetation,Highly dissected hill,64.889399,269.197833,5.30E+12,8004
6717,Kullu,77.6231,31.4144,Sparse vegetation,Highly dissected hill,77.292865,358.581458,5.30E+12,8005
6718,Kullu,77.4291,31.4,Sparse vegetation,Highly dissected hill,184.377442,2166.224114,5.30E+08,8041
6719,Kullu,77.3919,31.416,Cultivated land,Moderately dissected hill,145.860757,1435.336424,5.30E+08,8042
6720,Kullu,77.6961,31.4945,Barren,Lowly dissected hill,42.26653,111.788642,5.30E+12,8043
6721,Kullu,77.4158,31.4857,Extensive cut slope,Moderately dissected hill,129.371621,883.605824,5.30E+08,8044
6722,Kullu,77.4238,31.4716,Sparse vegetation,Moderately dissected hill,76.997289,340.606711,5.30E+08,8045
6723,Kullu,77.4268,31.465,Extensive cut slope,Moderately dissected hill,140.717083,1230.07645,5.30E+08,8046
6724,Kullu,77.4257,31.4417,Moderate vegetation,Colluvial foot slope,104.18902,753.261396,5.30E+08,8047
6725,Kullu,77.4231,31.439,Extensive cut slope,Colluvial foot slope,118.534586,923.364686,5.30E+08,8049
6726,Kullu,77.4227,31.4384,Extensive cut slope,Colluvial foot slope,89.912147,529.994795,5.30E+08,8050
6727,Kullu,77.3654,31.4495,Sparse vegetation,Highly dissected hill,127.158006,1101.535724,5.30E+08,8051
6728,Kullu,77.3981,31.3627,Extensive cut slope,Moderately dissected hill,384.785922,8717.485571,5.30E+08,8055
6729,Kullu,77.4211,31.3488,Sparse vegetation,Moderately dissected hill,270.072153,4752.970299,5.30E+08,8056
6730,Kullu,77.6228,31.4263,Sparse vegetation,Highly dissected hill,45.815009,146.846447,5.30E+12,8064
6731,Kullu,77.5093,31.396,Extensive cut slope,Moderately dissected hill,54.231951,175.925403,5.30E+12,8065
6732,Kullu,77.5125,31.3955,Extensive cut slope,Moderately dissected hill,48.107739,148.052795,5.30E+12,8066
6733,Kullu,77.5139,31.3951,Extensive cut slope,Moderately dissected hill,47.420244,148.157162,5.30E+12,8067
6734,Kullu,77.5403,31.3994,Barren,Highly dissected hill,98.901181,618.883819,5.30E+12,8068
6735,Kullu,77.5334,31.3987,Cultivated land,Lowly dissected hill,44.115524,129.702576,5.30E+12,8070
6736,Kullu,77.5408,31.391,Barren,Highly dissected hill,171.583491,1637.876914,5.30E+12,8071
6737,Kullu,77.5432,31.3918,Barren,Highly dissected hill,117.423243,904.575968,5.30E+12,8072
6738,Kullu,77.5563,31.3926,Extensive cut slope,Moderately dissected hill,230.413277,3160.974929,5.30E+12,8073
6739,Kullu,77.5356,31.499,Sparse vegetation,Moderately dissected hill,114.120748,727.097952,5.30E+12,8086
6740,Kullu,77.6258,31.4091,Sparse vegetation,Moderately dissected hill,155.858783,1359.18965,5.30E+12,8087
6741,Kullu,77.6189,31.4355,Moderate vegetation,Moderately dissected hill,70.916763,317.441768,5.30E+12,8088
6742,Kullu,77.4138,31.4351,Sparse vegetation,Moderately dissected hill,300.608183,5094.862377,5.30E+08,8201
6743,Kullu,77.405,31.4294,Sparse vegetation,Moderately dissected hill,244.149092,3300.27735,5.30E+08,8203
6744,Kullu,77.594,31.4287,Barren,Moderately dissected hill,68.60938,269.499843,5.30E+12,8204
6745,Kullu,77.3977,31.4214,Thick vegetation,Moderately dissected hill,447.198122,13311.88411,5.30E+08,8207
6746,Kullu,77.426,31.3486,Extensive cut slope,Moderately dissected hill,153.709136,904.316355,5.30E+08,8208
6747,Kullu,77.5976,31.4046,Sparse vegetation,Moderately dissected hill,157.960837,1582.339321,5.30E+12,8210
6748,Kullu,77.573,31.555,Sparse vegetation,Lowly dissected hill,79.778184,396.702841,5.30E+11,8393
6749,Kullu,77.5458,31.5531,Thick vegetation,Moderately dissected hill,160.574745,1709.782961,5.30E+11,8394
6750,Kullu,77.5741,31.558,Sparse vegetation,Lowly dissected hill,99.301411,707.273682,5.30E+11,8395
6751,Kullu,77.5713,31.5599,Sparse vegetation,Lowly dissected hill,41.655184,96.847727,5.30E+11,8396
6752,Kullu,77.5819,31.5735,Moderate vegetation,Moderately dissected hill,45.521548,130.783214,5.30E+11,8397
6753,Kullu,77.584,31.594,Moderate vegetation,Moderately dissected hill,105.503884,692.890958,5.30E+11,8398
6754,Kullu,77.596,31.587,Moderate vegetation,Moderately dissected hill,179.475554,2149.966157,5.30E+11,8399
6755,Kullu,77.5951,31.589,Moderate vegetation,Moderately dissected hill,230.736142,3286.677276,5.30E+11,8400
6756,Kullu,77.551,31.5013,Moderate vegetation,Moderately dissected hill,43.022396,102.120703,5.30E+11,8401
6757,Kullu,77.3748,31.559,Sparse vegetation,Lowly dissected hill,46.481194,146.437941,5.30E+07,8402
6758,Kullu,77.3773,31.5495,Thick vegetation,Lowly dissected hill,51.062554,177.47263,5.30E+07,8403
6759,Kullu,77.3794,31.5399,Thick vegetation,Moderately dissected hill,44.497733,126.358662,5.30E+07,8404
6760,Kullu,77.5742,31.5606,Moderate vegetation,Lowly dissected hill,97.854447,714.512216,5.30E+11,8405
6761,Kullu,77.3822,31.5311,Moderate vegetation,Moderately dissected hill,98.071632,557.895254,5.30E+07,8406
6762,Kullu,77.3895,31.5304,Moderate vegetation,Lowly dissected hill,54.992096,227.798604,5.30E+07,8407
6763,Kullu,77.3937,31.5337,Moderate vegetation,Lowly dissected hill,35.196066,72.538478,5.30E+07,8408
6764,Kullu,77.406,31.507,Sparse vegetation,Moderately dissected hill,36.801083,88.531797,5.30E+07,8409
6765,Kullu,77.4091,31.507,Moderate vegetation,Lowly dissected hill,52.035264,150.711583,5.30E+07,8410
6766,Kullu,77.3707,31.645,Moderate vegetation,Lowly dissected hill,123.086248,1015.398283,5.30E+07,8411
6767,Kullu,77.405,31.6431,Moderate vegetation,Lowly dissected hill,68.991901,233.900055,5.30E+07,8412
6768,Kullu,77.435,31.629,Sparse vegetation,Lowly dissected hill,105.255883,660.221446,5.30E+07,8413
6769,Kullu,77.435,31.6168,Thick vegetation,Lowly dissected hill,341.687437,8169.200344,5.30E+07,8414
6770,Kullu,77.4691,31.601,Thick vegetation,Lowly dissected hill,158.920046,1711.776798,5.30E+07,8415
6771,Kullu,77.4811,31.6009,Sparse vegetation,Lowly dissected hill,30.242645,59.948465,5.30E+07,8416
6772,Kullu,77.4959,31.6052,Moderate vegetation,Lowly dissected hill,77.059746,417.485428,5.30E+07,8417
6773,Kullu,77.4089,31.514,Cultivated land,Lowly dissected hill,50.991305,147.111369,5.30E+07,8418
6774,Kullu,77.3511,31.6111,Thick vegetation,Lowly dissected hill,128.168159,1228.412156,5.30E+07,8419
6775,Kullu,77.3183,31.6072,Thick vegetation,Moderately dissected hill,103.406031,720.585442,5.30E+07,8420
6776,Kullu,77.3071,31.5739,Moderate vegetation,Moderately dissected hill,25.93672,50.684257,5.30E+07,8421
6777,Kullu,77.31,31.574,Extensive cut slope,Moderately dissected hill,29.859348,59.936597,5.30E+07,8422
6778,Kullu,77.6689,31.534,Sparse vegetation,Lowly dissected hill,77.08264,413.429797,5.30E+11,8430
6779,Kullu,77.6643,31.5566,Moderate vegetation,Lowly dissected hill,91.217844,553.81301,5.30E+11,8431
6780,Kullu,77.6756,31.5509,Barren,Escarpment,310.832037,5038.456884,5.30E+11,8432
6781,Kullu,77.553,31.504,Sparse vegetation,Moderately dissected hill,53.833675,196.377865,5.30E+11,8434
6782,Kullu,77.5539,31.504,Sparse vegetation,Moderately dissected hill,75.038209,359.688035,5.30E+11,8435
6783,Kullu,77.5539,31.5042,Sparse vegetation,Moderately dissected hill,62.034758,270.856535,5.30E+11,8436
6784,Kullu,77.554,31.5045,Sparse vegetation,Moderately dissected hill,45.956582,128.367961,5.30E+11,8437
6785,Kullu,77.5725,31.5052,Cultivated land,Moderately dissected hill,14.861503,15.695541,5.30E+11,8438
6786,Kullu,77.5728,31.5052,Cultivated land,Moderately dissected hill,22.895791,35.16978,5.30E+11,8439
6787,Kullu,77.5566,31.5177,Sparse vegetation,Lowly dissected hill,111.013455,705.327415,5.30E+11,8440
6788,Kullu,77.5455,31.5195,Sparse vegetation,Moderately dissected hill,177.496727,1606.542407,5.30E+11,8441
6789,Kullu,77.548,31.5181,Sparse vegetation,Moderately dissected hill,227.922562,1661.191878,5.30E+11,8442
6790,Kullu,77.5466,31.5178,Sparse vegetation,Moderately dissected hill,208.01216,2662.83314,5.30E+11,8443
6791,Kullu,77.5586,31.5257,Sparse vegetation,Escarpment,120.252695,821.468037,5.30E+11,8444
6792,Kullu,77.5581,31.5251,Sparse vegetation,Escarpment,61.067811,242.757724,5.30E+11,8445
6793,Kullu,77.5635,31.5527,Sparse vegetation,Moderately dissected hill,110.005755,588.072369,5.30E+11,8446
6794,Kullu,77.2992,31.7469,Sparse vegetation,Lowly dissected hill,34.889964,76.757585,5.30E+07,8472
6795,Kullu,77.2993,31.7473,Sparse vegetation,Lowly dissected hill,38.041762,75.0407,5.30E+07,8473
